"当地时间 北京";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"23.10.2014 23:00";"10.5";"753.3";"759.5";"-3.7";"93";"从东北偏北方向吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"";"";"";"";"";"";"2500或更高，或无云。";"";"";"1.2";"9.4";"";"";"";"";"";"";
"23.10.2014 20:00";"11.6";"757.0";"759.9";"3.8";"85";"从东北方吹来的风";"1";"";"";"100%.";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"100%.";"2500或更高，或无云。";"";"";"2.0";"9.2";"";"";"";"";"";"";
"23.10.2014 17:00";"15.1";"753.2";"759.3";"-3.6";"63";"从南方吹来的风";"1";"";"";"90  或者更多，但不为100%";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"90  或者更多，但不为100%";"600-1000";"";"";"2.9";"8.1";"";"";"";"";"";"";
"23.10.2014 14:00";"16.1";"756.8";"759.7";"0.8";"56";"从东方吹来的风";"2";"";"";"90  或者更多，但不为100%";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"11.6";"";"";"90  或者更多，但不为100%";"600-1000";"";"";"3.6";"7.3";"";"";"";"";"";"";
"23.10.2014 11:00";"14.2";"756.0";"762.1";"-4.1";"62";"从东北方吹来的风";"2";"";"";"100%.";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"100%.";"600-1000";"";"";"3.5";"7.0";"";"";"";"";"";"";
"23.10.2014 08:00";"12.5";"760.1";"763.0";"3.6";"67";"从东北方吹来的风";"2";"";"";"100%.";"薄雾 ";"";"";"";"";"";"100%.";"600-1000";"";"";"4.2";"6.5";"";"";"";"";"";"";
"23.10.2014 05:00";"11.8";"756.5";"762.7";"-4.4";"71";"从东北方吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"";"";"";"";"";"";"600-1000";"";"";"4.0";"6.7";"";"";"";"";"";"";
"23.10.2014 02:00";"11.7";"760.9";"763.9";"2.4";"71";"从东方吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"14.7";"";"";"600-1000";"";"";"4.0";"6.6";"";"";"";"";"";"";
"22.10.2014 23:00";"12.0";"758.5";"764.7";"-3.9";"67";"从东北偏东方向吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"";"";"";"";"";"";"1000-1500";"";"";"4.5";"6.1";"";"";"";"";"";"";
"22.10.2014 20:00";"12.6";"762.4";"765.3";"3.8";"65";"从东方吹来的风";"2";"";"";"100%.";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"100%.";"1000-1500";"";"";"4.5";"6.2";"";"";"";"";"";"";
"22.10.2014 17:00";"14.1";"758.6";"764.8";"-4.7";"63";"从东南偏东方向吹来的风";"1";"";"";"90  或者更多，但不为100%";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"90  或者更多，但不为100%";"1000-1500";"";"";"7.0";"7.2";"";"";"";"";"";"";
"22.10.2014 14:00";"13.1";"763.3";"766.3";"1.3";"65";"从南方吹来的风";"2";"";"";"100%.";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"7.8";"";"";"100%.";"600-1000";"";"";"6.0";"6.5";"";"";"";"";"";"";
"22.10.2014 11:00";"11.3";"762.0";"768.2";"-3.6";"63";"从西南偏西方向吹来的风";"1";"";"";"100%.";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"100%.";"600-1000";"";"";"6.0";"4.5";"";"";"";"";"";"";
"22.10.2014 08:00";"10.3";"765.6";"768.6";"3.9";"65";"从东北方吹来的风";"1";"";"";"100%.";"薄雾 ";"";"";"";"";"";"100%.";"600-1000";"";"";"6.0";"4.0";"";"";"";"";"";"";
"22.10.2014 05:00";"10.0";"761.7";"768.0";"-3.7";"64";"从东北偏北方向吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"1000-1500";"";"";"10.0";"3.5";"";"";"";"";"";"";
"22.10.2014 02:00";"7.9";"765.4";"768.4";"3.2";"69";"从东北偏东方向吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"15.2";"";"";"1000-1500";"";"";"8.0";"2.4";"";"";"";"";"";"";
"21.10.2014 23:00";"10.3";"762.2";"768.5";"-3.0";"52";"从西南偏南方向吹来的风";"2";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"1000-1500";"";"";"10.0";"0.9";"";"";"";"";"";"";
"21.10.2014 20:00";"9.4";"765.2";"768.2";"3.9";"55";"从东南方吹来的风";"1";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"9.0";"0.8";"";"";"";"";"";"";
"21.10.2014 17:00";"13.9";"761.3";"767.5";"-4.0";"30";"从东南偏南方向吹来的风";"1";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"15.0";"-3.4";"";"";"";"";"";"";
"21.10.2014 14:00";"14.4";"765.3";"768.2";"1.6";"26";"从南方吹来的风";"2";"";"";"90  或者更多，但不为100%";" ";"";"";"11.5";"";"";"90  或者更多，但不为100%";"1500-2000";"";"";"19.0";"-4.8";"";"";"";"";"";"";
"21.10.2014 11:00";"13.0";"763.7";"769.9";"-2.9";"31";"从东南偏南方向吹来的风";"2";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"";"90  或者更多，但不为100%";"1000-1500";"";"";"16.0";"-3.7";"";"";"";"";"";"";
"21.10.2014 08:00";"11.7";"766.6";"769.6";"4.5";"37";"从西南偏南方向吹来的风";"2";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"";"90  或者更多，但不为100%";"1000-1500";"";"";"9.0";"-2.5";"";"";"";"";"";"";
"21.10.2014 05:00";"12.0";"762.1";"768.3";"-3.5";"39";"从东南偏南方向吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"1000-1500";"";"";"18.0";"-1.5";"";"";"";"";"";"";
"21.10.2014 02:00";"13.5";"765.6";"768.5";"4.0";"45";"从东南偏南方向吹来的风";"2";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"17.3";"";"";"1000-1500";"";"";"17.0";"1.8";"";"";"";"";"";"";
"20.10.2014 23:00";"14.5";"761.6";"767.8";"-1.7";"61";"从东南方吹来的风";"3";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"1000-1500";"";"";"8.0";"7.1";"";"";"";"";"";"";
"20.10.2014 20:00";"15.7";"763.3";"766.3";"5.4";"85";"从东南偏东方向吹来的风";"2";"";"";"90  或者更多，但不为100%";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"90  或者更多，但不为100%";"300-600";"";"";"1.1";"13.2";"";"";"";"";"";"";
"20.10.2014 17:00";"16.1";"757.9";"764.0";"-2.6";"82";"从西方吹来的风";"1";"";"";"100%.";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"100%.";"2500或更高，或无云。";"";"";"1.3";"13.0";"";"";"";"";"";"";
"20.10.2014 14:00";"16.0";"760.5";"763.4";"3.0";"85";"从东北方吹来的风";"3";"";"";"100%.";"薄雾 ";"雾或冰雾或强阴霾";"在整个相应周期内云遮住了一半或以下的天空";"12.4";"";"";"100%.";"2500或更高，或无云。";"";"";"0.9";"13.5";"";"";"";"";"";"";
"20.10.2014 11:00";"16.9";"757.5";"763.6";"-2.5";"82";"从东方吹来的风";"1";"";"";"90  或者更多，但不为100%";"薄雾 ";"雾或冰雾或强阴霾";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"1.0";"13.8";"";"";"";"";"";"";
"20.10.2014 08:00";"12.8";"760.0";"763.0";"4.2";"99";"从东北方吹来的风";"1";"";"";"100%.";"雾或冰雾，天空不可见，在观测前一个小时内没有明显的浓度变化。 ";"";"";"";"";"";"100%.";"低于50";"";"";"低于 0.1";"12.6";"";"";"";"";"";"";
"20.10.2014 05:00";"12.9";"755.8";"762.0";"-3.4";"99";"从西南偏南方向吹来的风";"2";"";"";"由于雾和/或其他气象现象，天空不可见。";"有雾或冰雾，天空可见，在观测前一个小时内开始出现或变浓。 ";"";"";"";"";"";"";"2500或更高，或无云。";"";"";"0.5";"12.7";"";"";"";"";"";"";
"20.10.2014 02:00";"14.8";"759.2";"762.1";"3.3";"94";"从西南方吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"20.7";"";"";"600-1000";"";"";"1.1";"13.8";"";"";"";"";"";"";
"19.10.2014 23:00";"15.7";"755.9";"762.0";"-2.4";"86";"从西南方吹来的风";"2";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"";"";"";"";"";"";"600-1000";"";"";"1.7";"13.4";"";"";"";"";"";"";
"19.10.2014 20:00";"16.8";"758.3";"761.2";"4.3";"78";"从西南偏南方向吹来的风";"2";"";"";"90  或者更多，但不为100%";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"1.4";"12.9";"";"";"";"";"";"";
"19.10.2014 17:00";"19.7";"754.0";"760.0";"-3.0";"60";"从东南偏东方向吹来的风";"1";"";"";"90  或者更多，但不为100%";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"3.1";"11.7";"";"";"";"";"";"";
"19.10.2014 14:00";"20.6";"757.0";"759.9";"1.7";"57";"从南方吹来的风";"2";"";"";"90  或者更多，但不为100%";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"13.5";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"2.7";"11.8";"";"";"";"";"";"";
"19.10.2014 11:00";"19.1";"755.3";"761.3";"-3.2";"56";"从西南偏南方向吹来的风";"3";"";"";"90  或者更多，但不为100%";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"2.2";"10.1";"";"";"";"";"";"";
"19.10.2014 08:00";"15.0";"758.5";"761.5";"4.0";"81";"从东北偏北方向吹来的风";"1";"";"";"90  或者更多，但不为100%";"薄雾 ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"0.8";"11.8";"";"";"";"";"";"";
"19.10.2014 05:00";"14.3";"754.5";"760.6";"-3.9";"81";"从东方吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"";"";"";"";"";"";"2500或更高，或无云。";"";"";"0.9";"11.1";"";"";"";"";"";"";
"19.10.2014 02:00";"14.6";"758.4";"761.2";"2.7";"84";"从东南偏东方向吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"24.4";"";"";"2500或更高，或无云。";"";"";"0.7";"11.9";"";"";"";"";"";"";
"18.10.2014 23:00";"14.0";"755.7";"761.8";"-3.1";"83";"无风";"0";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"";"";"";"";"";"";"2500或更高，或无云。";"";"";"1.0";"11.2";"";"";"";"";"";"";
"18.10.2014 20:00";"15.7";"758.8";"761.7";"3.9";"74";"从西南方吹来的风";"1";"";"";"90  或者更多，但不为100%";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"1.4";"11.1";"";"";"";"";"";"";
"18.10.2014 17:00";"21.8";"754.9";"760.9";"-3.6";"47";"从东南偏南方向吹来的风";"1";"";"";"90  或者更多，但不为100%";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"2.3";"10.0";"";"";"";"";"";"";
"18.10.2014 14:00";"24.0";"758.5";"761.4";"0.9";"37";"从东方吹来的风";"2";"";"";"90  或者更多，但不为100%";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"7.9";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"2.4";"8.4";"";"";"";"";"";"";
"18.10.2014 11:00";"19.8";"757.6";"763.6";"-3.3";"43";"从东北方吹来的风";"2";"";"";"40%.";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"40%.";"2500或更高，或无云。";"";"";"2.5";"6.9";"";"";"";"";"";"";
"18.10.2014 08:00";"12.3";"760.9";"763.9";"4.4";"69";"从东北方吹来的风";"1";"";"";"40%.";"薄雾 ";"";"";"";"";"";"40%.";"2500或更高，或无云。";"";"";"3.3";"6.8";"";"";"干燥（无裂纹、可见灰尘或散沙）";"";"";"";
"18.10.2014 05:00";"9.0";"756.5";"762.8";"-3.2";"80";"从东北偏东方向吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"";"";"";"";"";"";"2500或更高，或无云。";"";"";"2.8";"5.7";"";"";"";"";"";"";
"18.10.2014 02:00";"10.3";"759.7";"762.7";"3.4";"79";"从东北偏北方向吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"23.8";"";"";"2500或更高，或无云。";"";"";"2.0";"6.8";"";"";"";"";"";"";
"17.10.2014 23:00";"12.3";"756.3";"762.5";"-2.3";"69";"从东北方吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"";"";"";"";"";"";"2500或更高，或无云。";"";"";"2.6";"6.8";"";"";"";"";"";"";
"17.10.2014 20:00";"14.7";"758.6";"761.5";"4.1";"58";"从西南偏西方向吹来的风";"1";"";"";"无云";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"";"";"";"";"3.2";"6.5";"";"";"";"";"";"";
"17.10.2014 17:00";"22.0";"754.5";"760.5";"-3.2";"31";"从西南偏南方向吹来的风";"1";"";"";"无云";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"";"";"";"";"6.0";"4.1";"";"";"";"";"";"";
"17.10.2014 14:00";"22.7";"757.7";"760.6";"1.1";"26";"从东南方吹来的风";"2";"";"";"70 – 80%.";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"6.5";"";"";"70 – 80%.";"2500或更高，或无云。";"";"";"6.0";"2.2";"";"";"";"";"";"";
"17.10.2014 11:00";"18.2";"756.6";"762.7";"-3.4";"32";"从东北偏东方向吹来的风";"2";"";"";"60%.";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"60%.";"2500或更高，或无云。";"";"";"6.0";"1.2";"";"";"";"";"";"";
"17.10.2014 08:00";"11.7";"760.0";"762.9";"3.7";"53";"从东南偏东方向吹来的风";"1";"";"";"90  或者更多，但不为100%";"霾 ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"";"2.4";"";"";"干燥（无裂纹、可见灰尘或散沙）";"";"";"";
"17.10.2014 05:00";"6.6";"756.3";"762.6";"-3.7";"77";"无风";"0";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"";"";"";"";"";"";"2500或更高，或无云。";"";"";"4.1";"2.9";"";"";"";"";"";"";
"17.10.2014 02:00";"8.0";"760.0";"762.9";"2.8";"66";"从东南方吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"21.4";"";"";"2500或更高，或无云。";"";"";"";"2.0";"";"";"";"";"";"";
"16.10.2014 23:00";"12.7";"757.2";"763.4";"-3.8";"39";"从南方吹来的风";"2";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"2500或更高，或无云。";"";"";"7.0";"-0.9";"";"";"";"";"";"";
"16.10.2014 20:00";"15.6";"761.0";"763.9";"3.7";"29";"从西南偏南方向吹来的风";"2";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"10.0";"-2.4";"";"";"";"";"";"";
"16.10.2014 17:00";"19.1";"757.3";"763.3";"-4.3";"20";"从西南方吹来的风";"4";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"16.0";"-4.4";"";"";"";"";"";"";
"16.10.2014 14:00";"20.8";"761.6";"764.5";"0.2";"16";"从西南偏西方向吹来的风";"8";"";"";"无云";" ";"";"";"4.5";"";"";"";"";"";"";"17.0";"-5.9";"";"";"";"";"";"";
"16.10.2014 11:00";"18.6";"761.4";"767.5";"-4.3";"17";"从西南方吹来的风";"6";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"21.0";"-6.9";"";"";"";"";"";"";
"16.10.2014 08:00";"12.7";"765.7";"768.6";"4.8";"31";"从西南方吹来的风";"2";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"16.0";"-4.0";"";"";"干燥（无裂纹、可见灰尘或散沙）";"";"";"";
"16.10.2014 05:00";"4.9";"760.9";"767.3";"-3.0";"69";"无风";"0";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"2500或更高，或无云。";"";"";"7.0";"-0.3";"";"";"";"";"";"";
"16.10.2014 02:00";"7.1";"763.9";"766.8";"3.8";"52";"无风";"0";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"21.9";"";"";"2500或更高，或无云。";"";"";"10.0";"-2.1";"";"";"";"";"";"";
"15.10.2014 23:00";"10.6";"760.1";"766.3";"-1.8";"30";"从西北方吹来的风";"1";"";"";"由于雾和/或其他气象现象，天空不可见。";" ";"";"";"";"";"";"";"2500或更高，或无云。";"";"";"13.0";"-6.2";"";"";"";"";"";"";
"15.10.2014 20:00";"17.0";"761.9";"764.8";"5.8";"14";"从西北方吹来的风";"3";"";"";"无云";" ";"";"";"";"";"";"";"";"";"";"30.0";"-10.7";"";"";"";"";"";"";
"15.10.2014 17:00";"20.1";"756.1";"762.1";"-1.9";"10";"从西北偏西方向吹来的风";"4";"";"";"20–30%.";" ";"";"";"";"";"";"20–30%.";"2500或更高，或无云。";"";"";"30.0";"-12.5";"";"";"";"";"";"";
"15.10.2014 14:00";"21.7";"758.0";"760.9";"3.2";"16";"从西北方吹来的风";"6";"";"";"10%  或者更少，但不为0";" ";"";"";"7.4";"";"";"10%  或者更少，但不为0";"2500或更高，或无云。";"";"";"11.0";"-5.2";"";"";"";"";"";"";
"15.10.2014 11:00";"21.4";"754.8";"760.8";"-2.7";"19";"从西北方吹来的风";"4";"";"";"90  或者更多，但不为100%";" ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"9.0";"-3.2";"";"";"";"";"";"";
"15.10.2014 08:00";"11.3";"757.5";"760.4";"3.9";"70";"从东北偏北方向吹来的风";"2";"";"";"90  或者更多，但不为100%";"薄雾 ";"";"";"";"";"";"90  或者更多，但不为100%";"2500或更高，或无云。";"";"";"2.5";"6.0";"";"";"干燥（无裂纹、可见灰尘或散沙）";"";"";"";
